id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
15vzANxN8G9wWfwAJLLMCg,Paris,73,221520,0,['The Chainsmokers'],['69GGBxA162lTqCwzJG5jLp'],1/13/2017,0.646,0.644,2,-6.763,1,0.031,0.0243,0,0.0888,0.251,99.999,4
4F7A0DXBrmUAkp32uenhZt,Party Monster,73,249213,1,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],11/25/2016,0.573,0.63,1,-8.389,1,0.105,0.189,2.31E-05,0.259,0.218,77.525,4
6KfGuMyhHwuQtMSBvQ02pI,Paubaya,73,282491,0,['Moira Dela Torre'],['0rZRTXEmmPmx6gt92tBqIc'],10/23/2020,0.373,0.245,5,-12.45,1,0.0354,0.766,0.000365,0.0768,0.174,127.067,4
4RE3vueod5PL48rvHtuu9C,Peer Pressure,73,176827,0,"['James Bay', 'Julia Michaels']","['4EzkuveR9pLvDVFNx6foYD', '0ZED1XzwlLHW4ZaG4lOT6m']",5/10/2019,0.631,0.715,1,-6.083,0,0.0277,0.0299,0,0.122,0.42,135.826,4
6zAiRKvAMlXHxEtyO4yxIO,Phoenix,73,197634,0,"['League of Legends', 'Cailin Russo', 'Chrissy Costanza']","['47mIJdHORyRerp4os813jD', '2org0PubBAxTvjVvLo9PJ0', '2zmjYl582zO64LcLQtOEuv']",10/8/2019,0.42,0.723,10,-6.86,0,0.175,0.0638,1.17E-05,0.123,0.288,167.806,4
0bhciG1J5Mn3aIfPjvHQIe,Photo ID,73,265263,1,['Remi Wolf'],['0NB5HROxc8dDBXpkIi1v3d'],6/24/2020,0.822,0.66,1,-3.637,1,0.0819,0.111,0,0.143,0.802,113.956,4
20dP2DaMHIAmwWAbp7peSr,pick up the phone,73,252256,1,"['Young Thug', 'Travis Scott']","['50co4Is1HCEo8bhOyUWKpn', '0Y5tJX1MQlPlqiwlOH1tJY']",9/16/2016,0.711,0.739,7,-3.804,0,0.129,0.114,0,0.226,0.43,136.919,4
08zJpaUQVi9FrKv2e32Bah,Planez,73,240320,1,"['Jeremih', 'J. Cole']","['3KV3p5EY4AvKxOlhGHORLg', '6l3HvQ5sa6mXTsMTB19rO5']",12/4/2015,0.688,0.556,6,-7.738,1,0.264,0.7,1.87E-06,0.108,0.416,129.336,4
7iZVBT6LV32t4l00p73VAw,Plus Jamais (feat. Stormzy),73,175257,0,"['Aya Nakamura', 'Stormzy']","['7IlRNXHjoOCgEAWN5qYksg', '2SrSdSvpminqmStGELCSNd']",11/13/2020,0.605,0.419,1,-9.032,1,0.0342,0.373,0,0.128,0.291,152.161,4
5XcZRgJv3zMhTqCyESjQrF,Poison,73,270080,0,['Alice Cooper'],['3EhbVgyfGd7HkpsagwL9GS'],7/25/1989,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85E-06,0.18,0.26,118.698,4
3gbBpTdY8lnQwqxNCcf795,Pompeii,73,214148,0,['Bastille'],['7EQ0qTo7fWT7DPxmxtSYEc'],1/1/2013,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4
28O1p0bQXH2F6Qn8jBZZR4,Ponle,73,164765,0,"['Rvssian', 'Farruko', 'J Balvin']","['1fctva4kpRbg2k3v7kwRuS', '329e4yvIujISKGKz1BZZbO', '1vyhD5VmyZ7KMfW5gqLgo5']",9/6/2018,0.857,0.772,10,-4.737,0,0.195,0.188,0.00181,0.0851,0.589,94.03,4
2bjwRfXMk4uRgOD9IBYl9h,Portland,73,236615,1,"['Drake', 'Quavo', 'Travis Scott']","['3TVXtAsR1Inumwj472S9r4', '0VRj0yCOv2FXJNP47XQnx5', '0Y5tJX1MQlPlqiwlOH1tJY']",3/18/2017,0.925,0.443,1,-8.216,1,0.264,0.0172,0,0.276,0.35,136.078,4
36orMWv2PgvnzXsd5CJ0yL,Post Malone (feat. RANI),73,174444,0,"['Sam Feldt', 'RANI']","['20gsENnposVs2I4rQ5kvrf', '3SYnDj7btg9gFY7ps8m5d5']",8/16/2019,0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,4
0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),73,226581,1,"['Omarion', 'Chris Brown', 'JhenÃ© Aiko']","['0f5nVCcR06GX8Qikz0COtT', '7bXgB6jMjp9ATFy66eO08Z', '5ZS223C6JyBfXasXxrRqOk']",12/2/2014,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,4
3fKdTr6Uv8HTb92Ih3QWxa,Pretty Girls,73,133608,1,['iann dior'],['6ASri4ePR7RlsvIQgWPJpS'],6/12/2020,0.732,0.511,6,-6.779,1,0.0541,0.276,0,0.0916,0.62,96.946,4
2fTsFCKRFQ5M0igJgabnLA,Price Tag,73,223053,0,"['Jessie J', 'B.o.B']","['2gsggkzM5R49q6jpPvazou', '5ndkK3dpZLKtBklKjxNQwT']",1/1/2011,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85E-06,0.272,0.668,175.015,4
2j3BmbOK0ZElUhsKH7q7eh,Princesses Don't Cry,73,212107,0,['CARYS'],['7sNr4UxauWqLRElKZufDRU'],10/18/2019,0.626,0.595,0,-4.975,0,0.0288,0.285,0,0.0859,0.65,74.986,4
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,73,154024,1,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],11/30/2018,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57E-06,0.115,0.107,127.05,4
0bGH7ezs7WdDwpqnsvGf1z,Purple Hat,73,178369,0,['Sofi Tukker'],['586uxXMyD5ObPuzjtrzO1Q'],9/6/2019,0.777,0.744,9,-7.42,1,0.204,0.331,0.0073,0.088,0.654,94.019,4
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,73,170813,0,['Jimi Hendrix'],['776Uo845nYHJpNaStv1Ds4'],5/12/1967,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,4
1EWsVHU4FNAdtN4R8FETag,Push The Feeling On - Mk Dub Revisited Edit,73,243160,0,"['Nightcrawlers', 'MK']","['1gALaWbNDnwS2ECV09sn2A', '1yqxFtPHKcGcv6SXZNdyT9']",1995,0.793,0.5,6,-13.108,0,0.0319,0.028,1.96E-05,0.186,0.833,123.017,4
4a5YIaK7qFu6T63GeYx1Ih,Quase uma Semana,73,259672,0,"['BIN', 'Borges', 'L7NNON', 'Ajaxx']","['1WXbiUMl1AT9Inb619xPUg', '6jBww4kwlSrjaNYP7AQPtX', '0JjPiLQNgAFaEkwoy56B1C', '0y7B2G0jNMGWyQJsOoRMUt']",9/30/2020,0.814,0.768,1,-5.703,0,0.078,0.104,0,0.0646,0.8,122.058,4
4yKC4OVtG5Z9nIX98r7SQp,Que Sea,73,170507,0,"['Joan Sebastian', 'Calibre 50']","['7FsRH5bw8iWpSbMX1G7xf1', '4jogXSSvlyMkODGSZ2wc2P']",2/28/2020,0.781,0.693,0,-3.558,1,0.0308,0.701,4.45E-06,0.156,0.939,97.074,4
51uXmhqGR76tT2UeKZyeN6,Quero VocÃª do Jeito Que Quiser,73,215979,0,"['MarÃ­lia MendonÃ§a', 'Maiara & Maraisa']","['1yR65psqiazQpeM79CcGh8', '59jlthNnbmim5l9tmNA7se']",7/10/2020,0.698,0.604,4,-4.574,1,0.0457,0.501,0,0.251,0.353,127.707,4
4G8gkOterJn0Ywt6uhqbhp,Radioactive,73,186813,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],9/4/2012,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,4
79qxwHypONUt3AFq0WPpT9,Rainbow,73,214293,0,['Kacey Musgraves'],['70kkdajctXSbqSMJbQO424'],3/30/2018,0.581,0.197,3,-7.697,1,0.0329,0.88,0,0.107,0.349,130.367,4
1m0UFnuTktOkksvjbF9z0m,Ramenez la coupe Ã  la maison,73,235556,0,['Vegedream'],['4eYnorQRhVHT2KBl2UyHHd'],7/20/2018,0.808,0.661,0,-6.237,0,0.0395,0.0358,0,0.138,0.804,107.992,4
0RaIjuKU5hudMteEXwr4RS,Ranking,73,166388,0,['Jorge & Mateus'],['1elUiq4X7pxej6FRlrEzjM'],3/6/2020,0.666,0.846,1,-3.654,1,0.174,0.0883,0,0.084,0.782,144.479,4
2ZjTAieewsBC24kPGfLagc,RATPI WORLD,73,135595,1,['Booba'],['58wXmynHaAWI5hwlPZP3qL'],1/25/2021,0.792,0.644,1,-8.525,1,0.0657,0.12,0.0135,0.117,0.677,139.98,4
3uKdu7AtigAJ8GgTu0yJTe,Rayando El Sol (feat. Pablo AlborÃ¡n),73,258937,0,"['ManÃ¡', 'Pablo AlborÃ¡n']","['7okwEbXzyT2VffBmyQBWLz', '5M9Bb4adKAgrOFOhc05Y50']",4/12/2019,0.627,0.456,7,-7.143,1,0.0281,0.314,0,0.0901,0.193,122.025,4
3vZO25GdYuqFrR1kzZADnp,Ready or Not,73,226987,1,"['Fugees', 'Ms. Lauryn Hill', 'Wyclef Jean', 'Pras']","['2WKdxPFRD7IqZvlIAvhMgY', '2Mu5NfyYm8n5iTomuKAEHl', '7aBzpmFXB4WWpPl2F7RjBe', '0kJMPTXq7h3ztpDukSx5iD']",2/13/1996,0.607,0.422,10,-13.364,0,0.499,0.209,0,0.0839,0.563,130.47,3
4TIJ7zSBNejpoIPaWpWRKc,Rebel Yell,73,288533,0,['Billy Idol'],['7lzordPuZEXxwt9aoVZYmG'],11/1/1983,0.53,0.864,4,-4.948,0,0.061,0.000753,0.000459,0.354,0.484,166.312,4
07p0kLnvfQQ2bLujHyzSGK,Rechazame,73,223200,0,['Prince Royce'],['3MHaV05u0io8fQbZ2XPtlC'],2010,0.73,0.867,7,-1.946,1,0.0325,0.0749,6.81E-06,0.0712,0.929,130.02,4
1I7zHEdDx8Ny5RxzYPqsU2,Reelin' In The Years,73,277267,0,['Steely Dan'],['6P7H3ai06vU1sGvdpBwDmE'],1/1/1972,0.523,0.758,2,-9.81,1,0.0403,0.133,0,0.0952,0.766,135.437,4
3N4DI1vuTSX1tz7fa2NQZw,Rehab,73,214947,0,['Amy Winehouse'],['6Q192DXotxtaysaqNPy5yR'],2006,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51E-06,0.34,0.777,71.815,4
0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),73,180304,1,['Brent Faiyaz'],['3tlXnStJ1fFhdScmQeLpuG'],2/7/2020,0.549,0.242,5,-11.692,1,0.038,0.809,8.10E-05,0.127,0.286,144.211,4
630Ug0XtmhhFvAKo0PNuEI,Remember Me,73,199227,0,['UMI'],['4ClziihVpBeFXNyDH83Lde'],10/8/2018,0.84,0.344,5,-8.613,0,0.0374,0.456,3.36E-05,0.35,0.526,111.994,4
05oETzWbd4SI33qK2gbJfR,Rhiannon,73,252773,0,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],7/11/1975,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,4
5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,73,249320,0,['Bryson Tiller'],['2EMAnMvWE2eb56ToJVfCWs'],10/2/2015,0.543,0.449,1,-8.065,1,0.0463,0.345,0,0.157,0.29,132.609,4
3zwMVvkBe2qIKDObWgXw4N,right where you left me - bonus track,73,245027,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],1/7/2021,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,4
3u1S1OmAUhx5DRlLrXqyp3,Rise,73,194408,0,"['Jonas Blue', 'Jack & Jack']","['1HBjj22wzbscIZ9sEb5dyf', '1INuLZXjjVbcJRyWvD1iSq']",5/25/2018,0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,4
56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,73,222427,0,['The Clash'],['3RGLhK1IP9jnYFH4BRFJBS'],1982,0.797,0.872,9,-6.727,0,0.0575,0.291,0,0.284,0.866,129.885,4
4OgwXdylh75fHfwUzJTUqg,Rockstar,73,212280,0,"['Ilkay Sencan', 'Dynoro']","['5deLgmgAEgy8UHOfJ9Dj8w', '3v6Ji4uoWtKRkhuDUaxi9n']",6/21/2019,0.771,0.826,11,-3.978,1,0.0604,0.142,0.03,0.145,0.185,100.012,4
7ikRId3U9AXd6tfF2fbItC,Rodeo - feat. Nas,73,145222,1,"['Lil Nas X', 'Nas']","['7jVv8c5Fj3E9VhNjxT4snq', '20qISvAhX20dpIbOOzGK3q']",1/27/2020,0.65,0.637,9,-6.195,1,0.0369,0.0814,0.000607,0.51,0.575,140.115,4
54OqGd3dmug64db0ZtOtF4,Romance Desapegado,73,184747,0,"['Conde do ForrÃ³', 'Japinha Conde']","['4agEoWIGGjlbMRlUmUOszR', '4G3B4Z3ipxgw6DIrdFd04n']",8/12/2020,0.749,0.74,7,-4.786,0,0.0273,0.505,9.09E-05,0.0989,0.611,122.04,4
37BTh5g05cxBIRYMbw8g2T,Rosanna,73,331200,0,['TOTO'],['0PFtn5NtBbbUNbU9EAmIWF'],4/8/1982,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,4
6bUNEbXT7HovLW6BgPCBsb,Roses,73,369573,1,['Outkast'],['1G9G7WwrXka3Z1r7aIDjI7'],2003,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85E-05,0.107,0.509,108.97,4
7wOqBOryVGD3nqDUihDSwL,Rumors,73,247608,0,['NEFFEX'],['3z97WMRi731dCvKklIf2X6'],4/26/2017,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75E-06,0.426,0.516,74.972,4
0boS4e6uXwp3zAvz1mLxZS,Run Boy Run,73,213267,0,['Woodkid'],['44TGR1CzjKBxSHsSEy7bi9'],1/1/2013,0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996,4
3J5Pu25BODMex4Jpy4l6FL,S de Saudade,73,174863,0,"['LuÃ­za & MaurÃ­lio', 'ZÃ© Neto & Cristiano']","['0UbJJayomun8CvZKCPH9j3', '487N2T9nIPEHrlTZLL3SQs']",10/25/2019,0.714,0.712,11,-4.403,1,0.0545,0.621,0,0.127,0.789,123.804,4
3hbTkJ0yFzHbawnKyhvTQj,SÃ¡lvame,73,224973,0,"['RBD', 'AnahÃ­', 'Dulce MarÃ­a', 'Maite Perroni', 'Christian ChÃ¡vez', 'Christopher von Uckermann', 'Alfonso Herrera']","['7cjh6y0V9SsyCrWSXTzwOs', '0TeVa4xdLB8vdzjsvKH6Ri', '6kaefrHSdAvxhhCVDFTCEL', '6ModsWtBph2rE6zCTVxvZt', '0aMqt2uGLuHj4eI8oXgVzN', '5O8cudluftNZ6PCwRzvYxo', '0veZkZPeWoJQ9gt6VAXlkN']",1/1/2004,0.473,0.657,6,-6.278,1,0.024,0.0454,2.41E-06,0.068,0.294,74.996,4
59kRq8rb5uJCrSYYbGCk7o,SÃ³ VocÃª,73,187141,0,['MC Rogerinho'],['5JbQpbeFaKfuZVFzKwaawP'],4/23/2020,0.834,0.522,0,-4.433,1,0.0479,0.023,0,0.663,0.892,129.96,4
05CrK6Q5VGtfPDtyQFJ4Kf,Sad Song (feat. Elena Coats),73,226330,0,"['We The Kings', 'Elena Coats']","['3ao3jf5d70Tf4fPh2bnXVl', '76rOhzdFrZx37hyeA5cQgZ']",1/1/2013,0.512,0.526,1,-5.44,1,0.0251,0.0724,0,0.0675,0.249,85.024,4
3sKz6Sd72K0ofPWcJPPk6H,Said Sum,73,155168,1,['Moneybagg Yo'],['3tJoFztHeIJkJWMrx0td2f'],9/18/2020,0.929,0.667,8,-6.789,0,0.353,0.0185,0,0.1,0.274,126.998,4
0yxcKh3LmIFmrSrQaooQ5I,Sakatat,73,156149,0,['Ezhel'],['6LnJKrtFnTEGdbWQ2riWCL'],4/2/2021,0.857,0.545,4,-7.3,0,0.472,0.487,0.0152,0.337,0.57,107.038,4
3dP0pLbg9OfVwssDjp9aT0,Satisfied,73,329228,0,"['RenÃ©e Elise Goldsberry', 'Original Broadway Cast of Hamilton']","['5VJN4jB6PqqEg4kJiAj6Eu', '3UUJfRbrA2nTbcg4i0MOwu']",9/25/2015,0.707,0.593,5,-8.581,0,0.0949,0.287,0,0.15,0.478,123.772,4
2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,73,214720,0,['Vance Joy'],['10exVja0key0uqUkk6LJRT'],2/23/2018,0.637,0.864,8,-4.381,1,0.0468,0.484,0,0.222,0.706,99.995,4
5T490vvoFNU6psep0NPmxs,Savage Love (Laxed - Siren Beat),73,171375,0,"['Jawsh 685', 'Jason Derulo']","['56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y']",6/9/2020,0.795,0.48,3,-8.556,1,0.0688,0.243,0,0.271,0.723,149.919,4
54s6sdPuMjVtdB5d5KFzTC,Save Me,73,196506,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],5/2/2016,0.614,0.823,1,-3.48,1,0.062,0.0269,0,0.0783,0.539,139.948,4
0smyCrJiibi2uwCiq5R1vj,Save Tonight,73,242733,0,['Eagle-Eye Cherry'],['3ngKsDXZAssmljeXCvEgOe'],1/1/1998,0.547,0.707,0,-8.74,1,0.0338,8.14E-05,0.000149,0.285,0.654,119.576,4
248OFOZef6ShXv6DGgbnxU,Saved,73,206533,0,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],4/27/2017,0.739,0.448,10,-10.28,0,0.138,0.189,0,0.118,0.553,81.044,4
11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),73,206221,1,"['Doja Cat', 'Nicki Minaj']","['5cj0lLjcoR7YOSnhnX0Po5', '0hCNtLu0JehylgoiP8L4Gh']",5/1/2020,0.856,0.641,11,-4.64,0,0.204,0.119,4.97E-06,0.427,0.745,111.004,4
1Pw5C4N6Fn5E4mGCxmbbVa,Say You Won't Let Go,73,211240,0,['James Arthur'],['4IWBUUAFIplrNtaOHcJPRM'],9/9/2016,0.4,0.564,10,-7.444,1,0.0523,0.693,0,0.0863,0.483,99.269,4
1pNUmVxDiE8t6P1XxcZAv8,Scrawny,73,166520,1,['Wallows'],['0NIPkIjTV8mB795yEIiPYL'],3/22/2019,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,4
4F6YLjakjqWFTgC5qfEwPQ,Screw Juice,73,179464,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],7/10/2020,0.595,0.528,5,-7.371,0,0.0935,0.082,0,0.142,0.515,150.075,4
5MLreTrtwv7fGyyAy0RyeB,See Me Fall - Y2K Remix,73,201509,0,"['Ro Ransom', 'Y2K']","['5tLx2xpkiHdzvX9CIymCfR', '6USMTwO0MNDnKte5a5h0xx']",10/27/2017,0.625,0.829,8,-5.221,1,0.0976,0.301,0,0.107,0.131,109.976,4
5hcisvFMidkMJlElTO9Qmw,Sensualidad,73,297485,0,"['Bad Bunny', 'Prince Royce', 'J Balvin', 'Mambo Kingz', 'DJ Luian']","['4q3ewBCX7sLwd24euuV69X', '3MHaV05u0io8fQbZ2XPtlC', '1vyhD5VmyZ7KMfW5gqLgo5', '2T1aUibqR2QC2sINIDQOAK', '64aJYyrXljOodnUG6jvhRD']",11/3/2017,0.807,0.681,11,-6.268,1,0.0983,0.423,0,0.0962,0.676,140.006,4
53bZYxVbCYm6w1Gx8U64bz,Settling Down,73,197453,0,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],11/1/2019,0.643,0.756,6,-5.8,0,0.0305,0.0215,0.000268,0.101,0.934,90.001,4
26ZX2JrAb8AFbr8FFfAsO7,sex (catching feelings),73,218808,0,['EDEN'],['1t20wYnTiAT0Bs7H1hv9Wt'],8/19/2016,0.413,0.521,9,-4.469,1,0.0466,0.162,0,0.323,0.532,103.391,4
1Y2583xYzwiEXDetAB7H1Q,Sex with a Ghost,73,240230,0,['Teddy Hyde'],['62DKpfVgNt372d3Zz6TRc7'],4/2/2018,0.48,0.329,11,-12.487,0,0.0329,0.874,0.00165,0.244,0.385,80.375,4
3VZmChrnVW8JK6ano4gSED,Sexual Healing,73,238600,0,['Marvin Gaye'],['3koiLjNrgRTNbOwViDipeA'],10/1/1982,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,4
35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,73,230093,0,['Backstreet Boys'],['5rSXSAkZ67PYJSvpUpkOr7'],11/21/2000,0.575,0.786,9,-4.353,1,0.0296,0.252,0,0.159,0.518,96.102,4
44l9nnCVvOQBbWG6tDViKl,Share That Love (feat. G-Eazy),73,172399,1,"['Lukas Graham', 'G-Eazy']","['25u4wHJWxCA9vO0CzxAbK7', '02kJSzxNuaWGqwubyUba0Z']",8/21/2020,0.715,0.658,11,-4.304,0,0.106,0.162,0,0.0742,0.795,158.024,4
4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,73,215773,0,['Fine Young Cannibals'],['20p5D2KrE8CGuOjHtxsyTp'],1/1/1988,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,4
1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,73,202496,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],6/27/2014,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,4
1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,73,202496,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],6/27/2014,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,4
5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,73,201373,0,['Billy Joel'],['6zFYqv1mOsgBRQbae3JJ9e'],1977,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3
7mnGQesk1TzQLzQ9bYWZPR,She's so High,73,224693,0,['Tal Bachman'],['3KEb1kbIZN5jumsjFEWgSW'],2/23/1999,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15E-06,0.0998,0.211,124.269,4
1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,73,225787,0,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],3/12/1991,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,4
0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,73,317427,0,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],7/25/1980,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.396,0.48,141.038,4
4rVpFdm9XDYC27qxJvjLRS,Shot For Me - Spotify Singles,73,117857,0,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],3/24/2021,0.484,0.383,8,-8.409,1,0.0531,0.801,0,0.178,0.235,102.565,3
67XyC1GdSkKb9sbRRkUDXS,Shotta Flow (Feat. Blueface) [Remix],73,176632,1,"['NLE Choppa', 'Blueface']","['0ErzCpIMyLcjPiwT4elrtZ', '3Fl1V19tmjt57oBdxXKAjJ']",6/20/2019,0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,4
7LrXaHUz51m2szHm4hnBae,Si Tu Amor No Vuelve - Live,73,200488,0,['Carin Leon'],['66ihevNkSYNzRAl44dx6jJ'],7/17/2020,0.698,0.51,0,-6.222,1,0.0506,0.45,0,0.27,0.653,128.611,4
44ONERBHALxftQNWq6dmyd,Side To Side,73,226160,1,"['Ariana Grande', 'Nicki Minaj']","['66CXWjxzNUsdJxJ2JdwvnR', '0hCNtLu0JehylgoiP8L4Gh']",4/1/2016,0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,4
4PR0r2us3a64lTew6TVlF2,Sigo Chambeando,73,200162,0,['Fuerza Regida'],['0ys2OFYzWYB5hRDLCsBqxt'],12/24/2018,0.819,0.48,5,-6.966,1,0.0489,0.685,2.03E-06,0.116,0.759,114.04,3
6c5k0VC9TBzlcKwtjpzFW2,silent,73,308921,0,['SEKAI NO OWARI'],['7HwzlRPa9Ad0I8rK0FPzzK'],10/21/2020,0.43,0.62,0,-5.274,1,0.0419,0.434,0,0.209,0.424,176.14,4
1ju7EsSGvRybSNEsRvc7qY,Simple Man,73,356627,0,['Lynyrd Skynyrd'],['4MVyzYMgTwdP7Z49wAZHx0'],1/1/1973,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,4
2ijef6ni2amuunRoKTlgww,Sin Pijama,73,188560,0,"['Becky G', 'Natti Natasha']","['4obzFoKoKRHIphyHzJ35G3', '1GDbiv3spRmZ1XdM1jQbT7']",4/20/2018,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93E-05,0.104,0.82,94.014,4
3xrn9i8zhNZsTtcoWgQEAd,Since U Been Gone,73,188960,0,['Kelly Clarkson'],['3BmGtnKgCSGYIUhmivXKWX'],1/17/2004,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,4
4PkIDTPGedm0enzdvilLNd,Sixteen,73,201072,0,['Ellie Goulding'],['0X2BH1fck6amBIoJhDVmmJ'],4/12/2019,0.669,0.801,8,-5.445,1,0.136,0.268,0,0.0594,0.541,109.919,4
2cbic3TiUENlJX91y67ARR,Skinny Love,73,238520,0,['Bon Iver'],['4LEiUm1SRbFMgfqnQTwUbQ'],2/19/2008,0.593,0.263,4,-14.029,0,0.0567,0.844,5.36E-06,0.127,0.109,76.379,4
6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),73,304041,1,"['Migos', 'Gucci Mane']","['6oMuImdp5ZcFhWP0ESe6mG', '13y7CgLHjMVRMDqxdx0Xdo']",1/27/2017,0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,4
4NYwy0R3NdvORX2B6OZXBT,Slow Motion,73,197854,0,['Trey Songz'],['2iojnBLj0qIMiKPvVhLnsH'],6/23/2015,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92E-05,0.11,0.291,94.947,4
4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,73,271733,1,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],8/3/2018,0.516,0.546,5,-9.105,1,0.249,0.814,4.50E-06,0.0995,0.515,78.267,4
5VarZFY00sO54HErJ3TPCI,So Good At Being in Trouble,73,230147,0,['Unknown Mortal Orchestra'],['1LeVJ5GPeYDOVUjxx1y7Rp'],2/5/2013,0.829,0.435,0,-10.136,1,0.0515,0.0363,0.878,0.119,0.594,103.816,4
1yLTcitjbEJr7a4jyDB0Lz,So Pretty,73,85742,1,['Reyanna Maria'],['7kRrkUEPgO3TRfAi7Gsw2i'],1/20/2021,0.799,0.543,10,-6.094,0,0.24,0.0512,0.0425,0.134,0.25,187.906,4
0STK94RxUulYqWzwFlyAb5,Sober,73,197893,0,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],6/21/2018,0.397,0.303,1,-10.413,1,0.11,0.798,4.16E-06,0.0824,0.17,170.22,3
26ky3sBMKv31Kpvil5pGDh,"Soldier, Poet, King",73,165680,0,['The Oh Hellos'],['3Fe3pszR2t4TOBVz41B1WR'],10/16/2015,0.347,0.769,8,-7.747,1,0.0614,0.0322,0.000737,0.117,0.524,118.074,4
3jsYQw78lrxJA2ysnmOIf9,Some,73,181373,0,['BOL4'],['4k5fFEYgkWYrYvtOK3zVBl'],9/28/2017,0.659,0.799,1,-2.849,0,0.0629,0.417,0,0.0562,0.782,103.991,4
